tid,src,dst,amt,time,day_of_week,is_fraud
85119,p3714,p751,803.77,15,7,False
85120,p1860,p2093,544.71,19,4,False
85121,p3575,p1992,780.06,17,7,False
85122,p1468,p4394,692.11,6,6,False
85123,p2060,p1694,554.49,14,3,False
85124,p382,p1237,663.82,1,2,False
85125,p1732,p1798,133.0,8,2,False
85126,p3942,p3686,185.89,12,3,False
85127,p1527,p3229,306.37,17,6,False
85128,p3491,p4343,310.91,14,6,False
85129,p522,p1650,209.72,20,2,False
85130,p1517,p2241,536.81,18,2,False
85131,p4756,p1488,389.6,7,1,False
85132,p2299,p998,523.18,19,7,False
85133,p110,p438,449.98,4,3,False
85134,p4470,p2842,212.14,24,1,False
85135,p4086,p2239,252.74,11,5,False
85136,p4949,p2938,473.08,2,1,False
85137,p2092,p4938,697.6,3,5,False
85138,p2318,p1056,815.49,4,2,False
85139,p4993,p302,989.65,4,3,False
85140,p4869,p2181,150.66,15,5,False
85141,p3710,p4110,457.0,12,6,False
85142,p1848,p1528,331.78,10,7,False
85143,p4540,p2188,424.5,22,5,False
85144,p1448,p2127,543.89,4,1,False
85145,p386,p3599,310.64,1,2,False
85146,p1095,p1927,179.6,19,3,False
85147,p2272,p385,713.88,12,1,False
85148,p2145,p2106,619.88,9,3,False
85149,p811,p4802,915.98,14,2,False
85150,p3321,p3519,363.61,2,7,False
85151,p4507,p4448,621.9,6,4,False
85152,p3614,p4114,323.3,16,1,False
85153,p340,p4115,603.19,15,4,False
85154,p4808,p2176,238.37,7,2,False
85155,p2490,p4848,828.97,4,1,False
85156,p586,p1390,120.71,4,4,False
85157,p3950,p3052,293.25,11,5,False
85158,p2500,p4306,592.3,21,1,False
85159,p1938,p1212,503.92,16,4,False
85160,p4543,p3827,940.12,24,6,False
85161,p3660,p4182,410.23,4,3,False
85162,p633,p1756,695.34,18,3,False
85163,p1497,p1663,831.62,14,6,False
85164,p3242,p828,398.29,22,6,False
85165,p642,p659,253.36,20,3,False
85166,p4291,p4132,761.16,10,1,False
85167,p2316,p231,384.78,6,1,False
85168,p1867,p2260,107.64,4,3,False
85169,p2131,p1612,662.86,7,4,False
85170,p3659,p4226,415.16,24,1,False
85171,p1560,p1740,393.85,8,6,False
85172,p4673,p1278,340.89,12,5,False
85173,p1424,p385,814.17,5,4,False
85174,p2361,p286,233.28,7,4,False
85175,p3477,p4453,929.78,5,1,False
85176,p2664,p3399,442.45,3,2,False
85177,p2196,p4220,532.87,24,7,False
85178,p624,p4546,193.3,3,5,False
85179,p1158,p4493,500.17,11,1,False
85180,p766,p2227,564.59,7,1,False
85181,p3772,p4462,261.21,7,4,False
85182,p2662,p3807,911.14,16,2,False
85183,p1222,p4997,441.6,24,4,False
85184,p1458,p2714,867.3,20,3,False
85185,p3740,p1063,786.88,12,6,False
85186,p1812,p1013,857.14,17,4,False
85187,p2907,p4584,755.17,8,5,False
85188,p3288,p2954,440.24,23,1,False
85189,p4689,p3556,430.87,8,5,False
85190,p2155,p2301,435.6,17,7,False
85191,p2391,p2844,400.41,16,5,False
85192,p2702,p3924,299.22,24,1,False
85193,p1346,p3559,853.42,21,6,False
85194,p2733,p2200,401.79,13,6,False
85195,p3066,p328,495.97,4,2,False
85196,p123,p1231,683.04,4,3,False
85197,p378,p1024,718.1,17,7,False
85198,p2421,p216,355.64,5,4,False
85199,p3468,p2931,266.44,15,2,False
85200,p2338,p271,846.47,17,3,False
85201,p3534,p2745,460.08,17,3,False
85202,p1576,p1103,682.03,13,3,False
85203,p658,p1423,500.74,6,3,False
85204,p217,p636,520.39,4,2,False
85205,p65,p881,340.92,15,1,False
85206,p460,p310,242.18,7,4,False
85207,p2562,p2208,327.21,11,5,False
85208,p33,p1381,817.05,22,5,False
85209,p3349,p3685,141.59,2,2,False
85210,p1830,p4975,290.7,3,6,False
85211,p2750,p228,984.73,17,6,False
85212,p4173,p3789,513.71,21,5,False
85213,p3792,p751,728.16,8,4,False
85214,p346,p4339,519.98,19,6,False
85215,p4792,p308,667.13,21,2,False
85216,p4302,p725,352.83,19,4,False
85217,p2879,p4334,372.76,19,7,False
85218,p2409,p4757,207.88,9,4,False
85219,p4229,p3606,155.62,15,4,False
85220,p2633,p3884,556.85,19,5,False
85221,p503,p3223,302.61,4,4,False
85222,p1359,p568,240.2,9,7,False
85223,p4272,p3854,567.61,11,4,False
85224,p2734,p1198,307.65,5,5,False
85225,p1648,p4776,469.32,3,4,False
85226,p4402,p3445,377.2,11,5,False
85227,p1256,p887,423.01,23,1,False
85228,p3654,p1951,517.63,14,4,False
85229,p4863,p4445,365.88,1,3,False
85230,p1274,p1428,280.25,18,5,False
85231,p1582,p3936,581.31,16,1,False
85232,p3991,p2828,484.2,7,2,False
85233,p4159,p1318,872.35,3,2,False
85234,p763,p4529,285.27,3,5,False
85235,p2331,p814,802.69,10,1,False
85236,p4327,p4759,95.2,6,5,False
85237,p180,p1523,634.87,10,6,False
85238,p131,p2872,406.29,12,3,False
85239,p3910,p778,99.32,17,1,False
85240,p4078,p249,327.98,3,2,False
85241,p455,p2196,688.92,22,6,False
85242,p4348,p26,789.11,24,6,False
85243,p799,p1990,695.27,14,3,False
85244,p3522,p1559,862.61,20,3,False
85245,p3194,p2469,524.04,8,4,False
85246,p3282,p775,487.86,10,2,False
85247,p4950,p338,817.12,1,2,False
85248,p4079,p3308,474.0,12,5,False
85249,p1513,p4100,163.53,5,5,False
85250,p3794,p1666,460.64,21,4,False
85251,p2651,p137,577.06,8,6,False
85252,p2630,p142,457.79,4,1,False
85253,p871,p1424,565.61,15,1,False
85254,p1551,p3392,471.54,22,7,False
85255,p744,p1262,342.92,7,7,False
85256,p3247,p2640,456.82,8,5,False
85257,p909,p277,311.98,22,4,False
85258,p347,p3117,629.15,22,1,False
85259,p4961,p1169,528.87,8,4,False
85260,p4303,p4877,637.51,4,1,False
85261,p3988,p495,745.32,11,4,False
85262,p883,p1361,382.49,22,6,False
85263,p1254,p4922,530.91,7,7,False
85264,p3671,p3184,659.49,19,1,False
85265,p305,p3033,338.69,20,7,False
85266,p3064,p3272,397.89,13,5,False
85267,p4714,p2087,292.4,9,3,False
85268,p860,p4300,304.2,13,7,False
85269,p261,p2368,163.35,4,5,False
85270,p2273,p123,198.42,10,2,False
85271,p1161,p369,559.0,8,1,False
85272,p960,p3032,378.69,7,2,False
85273,p2246,p3008,829.17,13,5,False
85274,p19,p2821,551.19,11,4,False
85275,p1312,p571,729.11,2,1,False
85276,p740,p141,734.09,4,6,False
85277,p4527,p3231,789.61,13,7,False
85278,p1172,p1698,296.56,20,2,False
85279,p3826,p3637,264.51,12,4,False
85280,p3982,p4430,536.43,20,7,False
85281,p1184,p3094,186.2,2,2,False
85282,p376,p4991,139.78,1,3,False
85283,p4150,p1573,634.44,4,5,False
85284,p3205,p233,830.35,16,6,False
85285,p989,p4862,130.47,11,6,False
85286,p3671,p901,660.08,14,4,False
85287,p1736,p3601,250.44,24,1,False
85288,p659,p2609,258.83,6,5,False
85289,p4420,p3051,461.55,18,7,False
85290,p4980,p1812,280.08,18,7,False
85291,p3285,p2272,143.7,10,7,False
85292,p516,p4736,531.02,20,2,False
85293,p3615,p4262,285.87,8,7,False
85294,p4183,p1118,930.39,2,4,False
85295,p3842,p3844,949.67,24,5,False
85296,p1207,p1009,698.17,22,3,False
85297,p3209,p2948,582.17,2,3,False
85298,p1274,p1428,388.96,23,5,False
85299,p4980,p4065,374.83,21,3,False
85300,p44,p4703,599.77,5,6,False
85301,p4462,p1543,448.77,17,3,False
85302,p2772,p4442,658.81,21,3,False
85303,p3890,p2917,513.54,3,5,False
85304,p786,p2608,679.64,12,4,False
85305,p120,p1182,845.84,16,4,False
85306,p2386,p2538,580.47,14,5,False
85307,p1865,p1354,415.14,12,4,False
85308,p2713,p621,553.22,21,4,False
85309,p174,p60,378.67,14,6,False
85310,p79,p1303,243.41,9,5,False
85311,p2398,p3450,511.32,15,6,False
85312,p285,p3176,785.27,24,7,False
85313,p1343,p3412,809.3,13,1,False
85314,p4677,p4062,255.52,21,3,False
85315,p4559,p1098,297.09,3,1,False
85316,p2937,p1990,579.44,15,4,False
85317,p2192,p4279,609.31,1,3,False
85318,p1902,p2366,288.16,20,2,False
85319,p320,p1783,801.29,20,7,False
85320,p1485,p2778,873.79,7,6,False
85321,p3534,p4600,421.08,17,1,False
85322,p4648,p2931,206.8,6,3,False
85323,p1909,p3340,753.64,19,5,False
85324,p2811,p4253,232.16,12,6,False
85325,p2037,p598,514.6,11,1,False
85326,p2062,p2312,229.62,20,3,False
85327,p239,p2952,595.35,5,6,False
85328,p2375,p1082,416.85,23,1,False
85329,p4715,p2048,210.14,21,1,False
85330,p2331,p1439,734.27,12,1,False
85331,p2903,p4864,425.82,20,5,False
85332,p4565,p3118,717.13,23,3,False
85333,p542,p302,649.7,7,5,False
85334,p1314,p90,442.98,2,7,False
85335,p3981,p4892,307.77,9,4,False
85336,p2140,p1455,665.78,18,2,False
85337,p3184,p2243,624.46,7,1,False
85338,p2977,p4751,322.29,9,2,False
85339,p612,p2371,861.77,7,6,False
85340,p4813,p2981,72.88,19,3,False
85341,p4481,p528,520.68,3,3,False
85342,p4023,p4029,509.75,16,3,False
85343,p4226,p4448,487.12,17,4,False
85344,p2083,p2216,453.16,12,2,False
85345,p4210,p3837,578.03,15,3,False
85346,p3807,p4365,582.2,5,4,False
85347,p2196,p4220,535.61,4,7,False
85348,p3055,p60,427.99,15,5,False
85349,p1310,p4475,506.0,15,5,False
85350,p3630,p2686,729.99,13,2,False
85351,p2310,p1479,924.7,2,7,False
85352,p1076,p3469,211.12,22,5,False
85353,p4119,p4086,590.84,5,3,False
85354,p4002,p3365,648.98,12,2,False
85355,p2650,p1900,520.67,24,6,False
85356,p4593,p2551,276.39,10,6,False
85357,p2400,p2221,598.14,20,2,False
85358,p4882,p3863,702.34,16,6,False
85359,p959,p2728,392.66,3,5,False
85360,p3998,p1098,395.25,22,4,False
85361,p3970,p3112,323.87,1,6,False
85362,p3219,p916,503.38,16,1,False
85363,p1893,p2511,877.08,13,3,False
85364,p2169,p2098,805.13,9,1,False
85365,p3489,p2922,428.36,8,4,False
85366,p1657,p3169,101.98,2,6,False
85367,p4151,p2099,601.55,12,6,False
85368,p23,p370,220.41,18,3,False
85369,p2940,p687,450.18,8,6,False
85370,p1548,p4857,273.33,23,4,False
85371,p2047,p1857,680.68,2,6,False
85372,p3924,p683,737.33,6,3,False
85373,p1138,p3859,470.4,2,3,False
85374,p3267,p3907,310.67,24,3,False
85375,p648,p79,628.9,16,5,False
85376,p1984,p1116,372.34,22,6,False
85377,p786,p4223,515.69,15,7,False
85378,p4948,p2770,366.41,11,3,False
85379,p1678,p2907,543.7,12,7,False
85380,p702,p1223,373.73,23,3,False
85381,p4516,p3367,508.22,18,5,False
85382,p3355,p2450,425.09,10,6,False
85383,p3026,p4307,369.6,23,6,False
85384,p234,p1407,309.9,7,2,False
85385,p1527,p3229,490.04,19,6,False
85386,p2819,p2265,680.2,14,6,False
85387,p2553,p4732,506.76,21,4,False
85388,p683,p2374,205.65,7,3,False
85389,p1096,p4785,461.8,14,3,False
85390,p3156,p3899,746.83,7,6,False
85391,p2591,p740,403.04,7,6,False
85392,p2788,p1656,721.66,14,6,False
85393,p4170,p1537,381.97,1,3,False
85394,p4883,p303,299.56,11,2,False
85395,p4690,p4765,564.51,19,5,False
85396,p3390,p2084,530.99,14,1,False
85397,p346,p4339,579.68,18,6,False
85398,p4622,p4338,536.84,16,6,False
85399,p1177,p35,806.77,3,2,False
85400,p1274,p1428,395.12,20,5,False
85401,p1374,p876,761.74,20,4,False
85402,p3986,p3430,316.83,22,4,False
85403,p4713,p4867,884.64,9,5,False
85404,p1803,p673,523.4,18,2,False
85405,p1773,p2169,434.99,20,1,False
85406,p192,p89,891.75,5,7,False
85407,p3585,p1981,821.7,22,5,False
85408,p2410,p78,683.4,8,3,False
85409,p3451,p1481,449.11,16,3,False
85410,p2964,p3298,607.41,18,4,False
85411,p620,p3489,475.39,21,7,False
85412,p1684,p1429,488.89,10,3,False
85413,p3820,p4565,394.99,21,5,False
85414,p79,p1278,266.85,12,5,False
85415,p2763,p3130,168.3,22,7,False
85416,p3802,p3061,906.48,8,6,False
85417,p1389,p1959,145.08,12,1,False
85418,p3478,p1708,739.21,24,1,False
85419,p4143,p1459,764.99,18,1,False
85420,p4219,p3708,387.67,20,7,False
85421,p4595,p708,638.4,4,3,False
85422,p4809,p1247,424.87,3,7,False
85423,p4032,p2363,569.45,9,1,False
85424,p1540,p4092,574.84,14,1,False
85425,p570,p538,456.07,22,6,False
85426,p86,p1731,334.85,22,4,False
85427,p2234,p971,368.82,1,6,False
85428,p3444,p4106,517.89,8,4,False
85429,p3023,p2017,19.68,21,4,False
85430,p3366,p1630,439.94,21,5,False
85431,p402,p2007,296.44,9,6,False
85432,p2901,p2180,540.37,22,1,False
85433,p2632,p2842,88.22,19,4,False
85434,p2414,p2206,83.24,23,5,False
85435,p1115,p3755,60.52,16,4,False
85436,p2285,p4246,686.88,12,1,False
85437,p2252,p4265,104.57,19,1,False
85438,p530,p2162,347.18,2,6,False
85439,p1607,p1672,655.8,3,1,False
85440,p208,p3509,219.42,19,4,False
85441,p4747,p2389,732.32,11,1,False
85442,p1250,p1134,606.57,4,5,False
85443,p3993,p719,370.9,17,7,False
85444,p206,p4573,680.21,1,3,False
85445,p4026,p2524,645.77,19,7,False
85446,p581,p1593,693.01,3,2,False
85447,p3074,p1318,731.07,18,6,False
85448,p3274,p4186,125.49,10,7,False
85449,p1571,p834,483.96,2,5,False
85450,p3699,p891,145.3,21,2,False
85451,p3371,p4301,460.66,17,5,False
85452,p3273,p4786,491.25,16,1,False
85453,p2215,p4372,199.74,20,2,False
85454,p2410,p78,771.29,11,3,False
85455,p2983,p3746,387.75,19,4,False
85456,p4196,p3474,183.23,24,4,False
85457,p1351,p5000,377.12,14,2,False
85458,p1673,p4182,435.44,12,3,False
85459,p3196,p51,834.14,20,2,False
85460,p113,p4108,775.47,18,7,False
85461,p375,p3772,455.18,12,4,False
85462,p909,p3386,217.34,24,4,False
85463,p582,p544,713.9,11,1,False
85464,p4817,p7,830.9,1,6,False
85465,p3327,p721,602.2,9,2,False
85466,p2799,p3087,435.96,1,3,False
85467,p1089,p4827,311.55,6,4,False
85468,p420,p571,332.53,10,1,False
85469,p1145,p2431,544.04,2,7,False
85470,p1516,p170,882.27,22,4,False
85471,p4920,p2361,327.12,24,7,False
85472,p2834,p2928,483.09,24,7,False
85473,p4576,p2262,550.4,10,5,False
85474,p3257,p2490,556.4,3,1,False
85475,p4688,p2952,432.95,10,7,False
85476,p3036,p369,891.43,18,2,False
85477,p2327,p3973,501.29,1,1,False
85478,p3198,p2094,746.86,9,7,False
85479,p2418,p1397,269.52,20,1,False
85480,p1201,p4030,576.69,7,1,False
85481,p3983,p4469,432.23,22,4,False
85482,p865,p815,81.95,4,7,False
85483,p4734,p4664,171.56,1,2,False
85484,p4122,p456,856.51,5,5,False
85485,p211,p975,34.31,3,7,False
85486,p4151,p2099,420.55,14,5,False
85487,p4578,p3060,605.61,3,6,False
85488,p2966,p2456,348.65,8,6,False
85489,p3632,p710,689.16,17,5,False
85490,p19,p1165,345.79,8,4,False
85491,p4296,p4466,325.67,22,2,False
85492,p3317,p1822,35.69,15,5,False
85493,p901,p3305,366.97,21,7,False
85494,p4702,p510,514.72,4,4,False
85495,p4840,p4330,207.37,23,3,False
85496,p502,p2220,109.37,23,6,False
85497,p619,p953,453.26,7,6,False
85498,p2115,p4654,898.62,12,1,False
85499,p3260,p2531,509.34,11,3,False
85500,p1275,p3833,183.51,22,7,False
85501,p3968,p3862,436.28,13,6,False
85502,p3046,p2745,620.48,17,5,False
85503,p1705,p4305,736.42,22,6,False
85504,p4381,p4204,400.1,2,2,False
85505,p4149,p156,140.99,10,7,False
85506,p84,p2277,628.29,16,7,False
85507,p4438,p1736,751.15,4,4,False
85508,p643,p1868,404.39,23,3,False
85509,p2715,p3442,135.68,4,6,False
85510,p3648,p4735,659.19,1,5,False
85511,p3722,p2162,280.43,6,1,False
85512,p3276,p1277,422.31,19,6,False
85513,p376,p4991,184.95,4,6,False
85514,p1770,p1812,339.64,5,1,False
85515,p3752,p4898,436.4,15,2,False
85516,p1171,p3440,368.9,13,1,False
85517,p3722,p2180,282.06,9,1,False
85518,p4025,p1267,589.49,9,6,False
85519,p2766,p4978,438.6,5,6,False
85520,p1891,p1215,210.4,17,2,False
85521,p4621,p2592,657.98,1,1,False
85522,p2203,p3192,475.12,13,3,False
85523,p1630,p2196,379.21,19,7,False
85524,p1249,p2610,417.22,7,4,False
85525,p1606,p3275,462.0,16,7,False
85526,p1828,p1656,760.54,14,1,False
85527,p1214,p1304,63.62,11,1,False
85528,p1317,p137,659.05,3,7,False
85529,p49,p1558,509.06,7,3,False
85530,p631,p2279,471.12,21,7,False
85531,p82,p4993,440.31,23,5,False
85532,p551,p2372,589.96,19,6,False
85533,p88,p778,207.27,23,3,False
85534,p4596,p4274,539.72,17,1,False
85535,p4556,p476,678.47,12,6,False
85536,p1087,p1469,279.23,9,7,False
85537,p1618,p1683,462.69,20,6,False
85538,p3211,p1497,379.54,9,2,False
85539,p2547,p3006,437.18,13,1,False
85540,p4992,p751,295.16,21,4,False
85541,p1026,p1452,352.8,24,2,False
85542,p794,p4466,883.11,18,6,False
85543,p1291,p1302,509.42,9,3,False
85544,p3169,p913,777.5,20,6,False
85545,p1043,p1892,619.48,11,6,False
85546,p3151,p3616,453.06,11,4,False
85547,p647,p2145,699.55,19,2,False
85548,p4254,p2220,376.1,8,3,False
85549,p3703,p2938,413.42,14,7,False
85550,p1139,p1083,317.66,16,2,False
85551,p567,p580,237.69,10,1,False
85552,p4617,p3866,311.59,4,6,False
85553,p194,p4834,850.23,8,5,False
85554,p1661,p1191,389.53,2,6,False
85555,p487,p595,138.56,22,4,False
85556,p1748,p1817,370.6,4,3,False
85557,p1433,p109,444.34,20,5,False
85558,p1660,p4550,412.77,6,4,False
85559,p835,p2935,489.05,19,6,False
85560,p3303,p1713,426.15,22,2,False
85561,p1497,p775,706.95,15,6,False
85562,p2091,p4982,93.97,21,4,False
85563,p3336,p929,557.14,21,1,False
85564,p4950,p993,673.11,2,1,False
85565,p3624,p1724,203.84,23,3,False
85566,p3215,p3323,55.51,5,7,False
85567,p1658,p3328,669.57,13,7,False
85568,p3912,p1384,890.02,1,3,False
85569,p3696,p4343,339.15,24,1,False
85570,p3357,p1637,428.1,9,2,False
85571,p1750,p4813,398.99,3,3,False
85572,p3501,p3343,92.5,6,3,False
85573,p1587,p1393,181.35,8,3,False
85574,p1401,p3900,907.58,12,4,False
85575,p2962,p2136,333.59,15,6,False
85576,p4835,p4384,327.61,10,2,False
85577,p4308,p838,113.78,5,6,False
85578,p4486,p4907,419.61,14,6,False
85579,p814,p63,613.54,21,4,False
85580,p1001,p3200,416.83,16,3,False
85581,p4714,p1494,704.17,8,4,False
85582,p1797,p597,724.41,11,2,False
85583,p1259,p1576,354.84,23,1,False
85584,p2740,p4495,307.06,16,3,False
85585,p2835,p1022,815.92,3,7,False
85586,p3420,p4980,517.65,14,3,False
85587,p3763,p4935,347.25,2,3,False
85588,p28,p2728,194.06,2,3,False
85589,p4310,p2602,413.32,19,7,False
85590,p148,p2112,444.55,21,4,False
85591,p3540,p2542,692.65,20,1,False
85592,p1933,p77,695.22,15,1,False
85593,p2430,p1297,238.5,3,5,False
85594,p3658,p4199,363.93,21,6,False
85595,p1801,p4976,603.32,14,4,False
85596,p3795,p4096,667.36,4,4,False
85597,p2678,p4060,190.16,8,6,False
85598,p4457,p477,815.78,7,4,False
85599,p1466,p847,864.18,6,5,False
85600,p1700,p165,420.14,4,1,False
85601,p4247,p3871,336.87,11,1,False
85602,p1841,p4877,627.76,15,6,False
85603,p662,p4049,526.45,12,1,False
85604,p4773,p555,134.24,8,5,False
85605,p726,p89,705.52,15,1,False
85606,p3409,p21,430.5,20,3,False
85607,p3012,p2389,906.12,11,5,False
85608,p1924,p2707,651.3,5,6,False
85609,p1327,p4845,740.52,13,7,False
85610,p1338,p2961,487.17,10,2,False
85611,p2723,p4869,655.03,23,6,False
85612,p1086,p3017,588.67,21,4,False
85613,p1914,p2747,562.46,15,7,False
85614,p1608,p777,281.5,24,7,False
85615,p299,p4889,496.83,18,5,False
85616,p509,p4964,223.99,22,7,False
85617,p2058,p3395,733.16,23,2,False
85618,p3021,p57,436.58,7,6,False
85619,p2198,p2239,607.32,9,6,False
85620,p974,p1165,367.03,8,4,False
85621,p803,p1347,320.16,20,2,False
85622,p552,p978,474.93,12,2,False
85623,p4872,p3760,197.63,20,1,False
85624,p2905,p1391,170.25,24,1,False
85625,p3495,p3137,748.89,1,3,False
85626,p4201,p4810,645.88,10,6,False
85627,p893,p2385,382.18,8,5,False
85628,p3290,p475,453.42,12,1,False
85629,p819,p910,238.71,23,1,False
85630,p1591,p2344,603.64,1,4,False
85631,p1518,p3861,751.62,13,3,False
85632,p1688,p4898,652.29,24,1,False
85633,p4361,p1383,538.76,12,2,False
85634,p1296,p4845,583.74,12,4,False
85635,p3210,p2153,444.87,1,2,False
85636,p3051,p3381,385.23,2,3,False
85637,p1439,p4060,249.9,14,6,False
85638,p3333,p3791,771.26,10,4,False
85639,p3427,p3629,249.69,12,4,False
85640,p2565,p3647,627.54,21,2,False
85641,p4356,p3271,816.93,8,6,False
85642,p3497,p150,905.11,4,7,False
85643,p2428,p2055,332.93,15,4,False
85644,p3439,p3829,854.46,7,3,False
85645,p2861,p635,452.24,9,2,False
85646,p3514,p4394,542.31,16,5,False
85647,p3325,p4437,492.38,8,2,False
85648,p1587,p2576,279.12,5,3,False
85649,p1156,p1343,490.16,16,5,False
85650,p4820,p4664,181.02,21,1,False
85651,p3624,p2406,152.69,14,4,False
85652,p1340,p1299,244.37,14,4,False
85653,p2717,p339,490.93,19,2,False
85654,p85,p2111,612.72,15,2,False
85655,p1913,p4591,837.31,15,5,False
85656,p4920,p3306,147.79,23,7,False
85657,p128,p1098,186.96,12,6,False
85658,p2979,p83,622.59,2,6,False
85659,p3531,p4766,721.46,10,3,False
85660,p1039,p1742,798.77,16,1,False
85661,p3732,p2623,311.7,4,4,False
85662,p2572,p1054,179.8,24,6,False
85663,p2107,p753,645.58,16,4,False
85664,p1192,p938,546.33,9,7,False
85665,p2936,p1950,877.16,17,7,False
85666,p1652,p732,80.52,20,5,False
85667,p4952,p1808,723.88,7,1,False
85668,p1307,p2626,289.31,13,6,False
85669,p281,p3013,145.76,12,6,False
85670,p476,p4792,803.48,11,1,False
85671,p3939,p4397,346.71,22,1,False
85672,p1320,p4423,192.57,11,6,False
85673,p4701,p4921,720.03,20,1,False
85674,p1980,p1523,529.42,9,2,False
85675,p1687,p357,188.86,2,7,False
85676,p2188,p708,564.53,18,2,False
85677,p126,p774,392.02,14,4,False
85678,p4149,p156,134.92,11,7,False
85679,p1872,p4205,437.3,1,7,False
85680,p4240,p653,585.97,20,7,False
85681,p1547,p1553,515.96,16,7,False
85682,p4241,p4461,675.93,13,1,False
85683,p1034,p4512,389.0,18,7,False
85684,p4432,p290,842.29,2,1,False
85685,p93,p2894,396.35,4,1,False
85686,p1580,p4711,298.54,1,6,False
85687,p3439,p3829,877.65,10,2,False
85688,p4128,p2289,607.69,10,1,False
85689,p4876,p2471,278.53,11,1,False
